0.630107,-0.0430929,-0.261058,0.000723447,-0.000372099,-0.00186492,0.999998
0.901669,-0.00580373,-0.272434,-0.00457653,0.00152674,-0.161667,0.986833
1.16694,0.0189659,-0.284502,-0.00621816,-0.00362817,-0.356904,0.934113
1.41262,-0.0906209,-0.296945,-0.00901955,-0.00146141,-0.537981,0.842907
1.56822,-0.320014,-0.304478,-0.0158977,-0.00125818,-0.652644,0.757497
1.63193,-0.584282,-0.301465,-0.0185054,-0.00116868,-0.700872,0.713046
1.65129,-0.86308,-0.299983,-0.0157279,0.000366383,-0.735181,0.677688
1.61638,-1.16868,-0.302946,-0.0178715,-0.000961291,-0.729828,0.683396
1.59672,-1.4703,-0.304244,-0.0166673,0.00209426,-0.731523,0.68161
1.56942,-1.78128,-0.303763,-0.0129385,-0.00231522,-0.729397,0.683965
1.54662,-2.04164,-0.306623,-0.0136726,-0.000837335,-0.727253,0.686233
1.52934,-2.3117,-0.308219,-0.0182458,-0.00121646,-0.721982,0.69167
1.51472,-2.59644,-0.311504,-0.0220866,-0.00795158,-0.71192,0.701868
1.50366,-2.86717,-0.308976,-0.0169856,0.00191689,-0.70777,0.706236
1.50831,-3.13712,-0.311214,-0.0158662,0.000114066,-0.7094,0.704627
1.50567,-3.38828,-0.3176,-0.0171335,0.000748961,-0.710004,0.703989
1.50345,-3.66168,-0.317974,-0.0170882,-0.00340359,-0.711465,0.702505
1.4962,-3.92429,-0.317125,-0.0153804,-0.000373711,-0.710999,0.703024
1.48966,-4.18266,-0.318284,-0.0127473,0.000246814,-0.711356,0.702717
1.48456,-4.48248,-0.320897,-0.0173963,-0.00591353,-0.712664,0.701265
1.47543,-4.76522,-0.319996,-0.0191652,-0.000392849,-0.713114,0.700785
1.47404,-5.01935,-0.329866,-0.0226523,-0.000216617,-0.713519,0.70027
1.47022,-5.26975,-0.32563,-0.0212635,-0.00578775,-0.713529,0.700279
1.46097,-5.53983,-0.320459,-0.0167114,-0.00100296,-0.714665,0.699267
1.45463,-5.81325,-0.319981,-0.0181585,0.000152543,-0.71442,0.699481
1.45567,-6.06811,-0.321261,-0.0162151,0.00250502,-0.715809,0.698104
1.44589,-6.33454,-0.321673,-0.0141832,0.00716187,-0.717892,0.695974
1.44118,-6.58557,-0.327849,-0.0152004,0.00936346,-0.718444,0.695355
