0.280569,0.115766,-1.54799,-0.00319322,0.000714153,-0.00516903,0.999981
0.558291,0.121893,-1.56344,0.000718347,-0.00141128,0.024299,0.999703
0.812417,0.148756,-1.5662,0.00114002,-0.000989231,0.00427029,0.99999
1.06593,0.14136,-1.58504,-0.00296586,-0.000773191,0.00924836,0.999953
1.31974,0.140994,-1.57578,-0.00730929,-0.00344237,0.0126025,0.999888
1.57517,0.124054,-1.5752,-0.00762545,-0.00275035,0.0152951,0.99985
1.85304,0.130914,-1.56479,-0.00649081,-0.0039132,0.0160635,0.999842
2.11456,0.119254,-1.55655,-0.0078499,-0.000995368,0.0145368,0.999863
2.37253,0.0992163,-1.54325,-0.00590672,0.00155582,0.0153488,0.999864
2.6313,0.0803501,-1.54618,-0.00775175,0.000985107,0.0177275,0.999812
2.89698,0.0722106,-1.54784,-0.0123106,-0.000592469,0.0155135,0.999804
3.16248,0.11192,-1.54722,-0.0155989,-0.00061909,0.0137447,0.999784
3.41062,0.159144,-1.54655,-0.00895433,-0.00131508,-0.0446499,0.998962
3.6783,0.111068,-1.53138,-0.00531385,0.00342483,-0.0398871,0.999184
3.94656,0.083905,-1.537,-0.00895802,0.00417816,-0.0428895,0.999031
4.21518,0.0376434,-1.54942,-0.0115076,0.00551863,-0.0578433,0.998244
4.49547,0.027776,-1.54647,-0.0102583,0.00184925,-0.0688129,0.997575
4.74036,-0.0194416,-1.57102,-0.0177872,-0.00187945,-0.139349,0.990082
5.01303,-0.0378971,-1.55898,-0.01169,-0.0032574,-0.198814,0.979962
5.25048,-0.11414,-1.53314,-0.00558723,-0.00303206,-0.266918,0.963698
5.48317,-0.206046,-1.53263,-0.00570514,-0.00360057,-0.342166,0.939615
5.69398,-0.35306,-1.52407,-0.00634855,0.000621858,-0.440138,0.897907
5.87327,-0.559515,-1.51616,-0.00662572,-0.00018939,-0.539335,0.842065
6.00365,-0.788337,-1.51042,-6.03249e-05,0.00363479,-0.632809,0.774299
6.08824,-1.04735,-1.51181,0.00287707,0.00550934,-0.694922,0.719058
6.08777,-1.32175,-1.51533,0.00221867,0.00608571,-0.734934,0.678107
6.04181,-1.5834,-1.52329,-0.00172104,0.00444819,-0.743603,0.668604
5.99431,-1.87541,-1.53081,-0.00341847,-0.0012368,-0.744972,0.667086
5.99187,-2.12694,-1.53665,-0.00843285,-0.00399491,-0.752967,0.657992
