0.229262,0.0651454,-0.251395,0.000411106,-0.00201787,-0.0125971,0.999919
0.508241,0.0670466,-0.244195,0.00390453,0.000573793,0.00300144,0.999988
0.782552,0.0596862,-0.242466,0.00646541,0.00210401,-0.00806302,0.999944
1.06779,0.0209384,-0.249782,0.000470989,0.00314004,-0.00573902,0.999978
1.34264,0.0281157,-0.244759,0.00315999,0.00134857,-0.00255929,0.999991
1.60088,0.00700528,-0.245466,-0.000215212,-0.000628207,-0.00136291,0.999999
1.89539,-0.0228437,-0.278715,-0.000676397,-0.00131188,-0.00181964,0.999997
2.18775,-0.062395,-0.281471,0.00305226,0.00119819,0.000539576,0.999994
2.47767,-0.127184,-0.248632,0.00129516,0.00111359,0.00134569,0.999998
2.80181,-0.152525,-0.248111,0.0044712,0.000955908,0.00476801,0.999978
3.08671,-0.171936,-0.256624,0.00351229,0.000177079,0.00281954,0.99999
3.37079,-0.207505,-0.258363,0.00460819,0.00315533,0.00247232,0.999981
3.65871,-0.22582,-0.265899,0.00984785,0.00520925,-0.000944382,0.999937
3.89982,-0.323874,-0.260631,0.00173725,0.00544981,0.00301116,0.999979
4.17271,-0.352467,-0.256604,0.0139618,0.00526562,0.00911798,0.999847
4.44293,-0.236558,-0.268777,0.0105445,0.00305585,-0.000614306,0.99994
4.72131,-0.215593,-0.27179,0.0106378,0.00312954,-0.000789761,0.999938
5.0227,-0.167706,-0.276791,0.0112026,0.00107822,-0.00325768,0.999931
5.30963,-0.152946,-0.271851,0.00708762,-0.00125752,-0.00107116,0.999974
5.63578,-0.133107,-0.293362,0.0060499,0.0023827,-0.00580749,0.999962
5.93921,-0.121877,-0.273373,0.00736986,0.00810261,-0.0063838,0.99992
6.21462,-0.158772,-0.282156,0.00787747,0.00317357,-0.00528246,0.99995
6.50819,-0.155555,-0.278525,0.00731211,0.00502185,-0.0067704,0.999938
6.8022,-0.171924,-0.272213,0.0117481,0.00437189,-0.0065736,0.9999
7.10751,-0.179431,-0.281136,0.00852328,-0.00196721,-0.00600132,0.999944
7.36841,-0.196846,-0.272216,0.00945747,0.00557476,-0.00593193,0.999922
7.66043,-0.225519,-0.280017,0.0080222,0.00869043,-0.00478226,0.999919
7.94469,-0.257002,-0.276426,0.00734207,0.00682432,-0.00307658,0.999945
8.24788,-0.243876,-0.285485,0.0113996,0.00952406,-0.00264171,0.999886
8.49268,-0.181184,-0.290226,0.0259114,0.00289044,-0.00401284,0.999652
8.75194,-0.172934,-0.294863,0.0288842,0.00108314,-0.00368814,0.999575
9.01707,-0.180296,-0.290272,0.0336025,-0.00212862,-0.00329127,0.999428
9.28061,-0.166037,-0.282553,0.0344532,5.45818e-05,-0.00566629,0.99939
9.56302,-0.175116,-0.268785,0.0353979,0.00376415,-0.00411836,0.999358
9.88982,-0.191576,-0.268612,0.0364873,0.000546405,-0.00408579,0.999326
10.1746,-0.211585,-0.28155,0.0346558,0.000116321,-0.00415254,0.999391
10.4419,-0.234628,-0.278765,0.031794,0.00211765,-0.00470618,0.999481
10.7703,-0.266207,-0.283061,0.0318612,0.00393373,-0.00136221,0.999484
11.068,-0.290016,-0.284367,0.0255952,0.00185108,-0.0047879,0.999659
11.4103,-0.269269,-0.298419,0.0359092,0.000240756,-0.00629126,0.999335
11.7358,-0.27701,-0.302096,0.041039,0.00135267,-0.00645126,0.999136
12.0439,-0.289039,-0.302818,0.0404175,0.0052764,-0.00793636,0.999137
12.379,-0.234188,-0.298556,0.0573401,0.00225743,-0.00832231,0.998317
12.6869,-0.289774,-0.311014,0.0463581,-0.000212589,-0.00770692,0.998895
12.9607,-0.313278,-0.300116,0.0400178,0.00216168,-0.00775369,0.999167
13.2261,-0.38442,-0.286129,0.0216407,0.0056278,-0.00871987,0.999712
13.58,-0.421807,-0.291241,0.00971573,0.00336998,-0.00692522,0.999923
13.8564,-0.395396,-0.292616,0.0186349,0.00434343,-0.00903039,0.999776
14.1865,-0.406003,-0.290458,0.0268475,0.00143878,-0.0110547,0.999577
14.5013,-0.438075,-0.290813,0.0192565,0.00225186,-0.0133605,0.999723
14.8039,-0.439352,-0.283969,0.0222738,0.00502559,-0.0132593,0.999651
15.0908,-0.451223,-0.291466,0.0236775,0.00542649,-0.0134991,0.999614
15.353,-0.468864,-0.290811,0.0226428,5.77479e-05,-0.0131244,0.999657
15.6026,-0.448396,-0.309626,0.0334507,-0.00127462,-0.0127959,0.999358
15.8585,-0.498564,-0.301277,0.0270715,0.00137735,-0.0142405,0.999531
16.1233,-0.509079,-0.314939,0.0324716,-0.00224204,-0.00916522,0.999428
16.4161,-0.543208,-0.321052,0.0301406,0.00100787,-0.00994633,0.999496
16.6957,-0.572819,-0.320262,0.0237904,-0.000470145,-0.0100443,0.999666
17.0093,-0.571658,-0.318825,0.0290755,-0.000143099,-0.0109832,0.999517
17.3407,-0.587254,-0.308362,0.0285471,0.00151183,-0.0130224,0.999506
17.5905,-0.613287,-0.306117,0.0247781,0.00288501,-0.00815189,0.999656
17.8969,-0.638937,-0.302722,0.0178006,0.00293417,0.0101125,0.999786
18.1503,-0.642138,-0.303704,0.0199657,0.00234295,0.0213035,0.999571
18.4261,-0.656234,-0.311558,0.0133041,0.00276131,0.0243471,0.999611
18.7041,-0.645455,-0.305954,0.015094,0.00199562,0.0258553,0.99955
19.0473,-0.652671,-0.306074,0.0123637,0.00379976,0.0257328,0.999585
19.395,-0.655996,-0.31383,0.0145086,0.00895344,0.0266138,0.9995
19.722,-0.658272,-0.317038,0.0127197,0.00767549,0.0273898,0.999514
20.0247,-0.649518,-0.318624,0.0148658,0.0045687,0.0237997,0.999596
20.3449,-0.622615,-0.315797,0.016424,-0.00037554,-0.0301336,0.999411
20.6331,-0.668854,-0.318429,0.00951128,0.0027699,-0.0263139,0.999605
20.9633,-0.673466,-0.316788,0.0109144,0.00435298,-0.0120595,0.999858
21.3035,-0.682052,-0.314643,0.00931386,0.00372687,-0.00708649,0.999925
21.5578,-0.707576,-0.313723,0.00452405,0.00611746,-0.00357148,0.999965
